type,name,segment,latitude,longitude,elevation_m,time
trackpoint,Monday Morning Walk,1,38.551552,-78.312427,970.4,2026-04-20T15:08:33.000Z
trackpoint,Monday Morning Walk,1,38.551545,-78.312464,970.7,2026-04-20T15:08:38.000Z
trackpoint,Monday Morning Walk,1,38.551535,-78.312526,969.6,2026-04-20T15:08:44.000Z
trackpoint,Monday Morning Walk,1,38.551518,-78.312549,968.9,2026-04-20T15:08:49.000Z
trackpoint,Monday Morning Walk,1,38.551495,-78.312551,968.5,2026-04-20T15:08:54.000Z
trackpoint,Monday Morning Walk,1,38.551482,-78.312562,968.8,2026-04-20T15:08:59.000Z
trackpoint,Monday Morning Walk,1,38.551455,-78.312576,969.5,2026-04-20T15:09:04.000Z
trackpoint,Monday Morning Walk,1,38.551427,-78.312606,970,2026-04-20T15:09:09.000Z
trackpoint,Monday Morning Walk,1,38.551397,-78.312641,970.5,2026-04-20T15:09:14.000Z
trackpoint,Monday Morning Walk,1,38.551372,-78.312672,971.8,2026-04-20T15:09:19.000Z
trackpoint,Monday Morning Walk,1,38.551352,-78.312709,973.1,2026-04-20T15:09:24.000Z
trackpoint,Monday Morning Walk,1,38.551353,-78.312772,972.8,2026-04-20T15:09:29.000Z
trackpoint,Monday Morning Walk,1,38.551342,-78.312817,973.6,2026-04-20T15:09:34.000Z
trackpoint,Monday Morning Walk,1,38.55132,-78.312852,973.7,2026-04-20T15:09:39.000Z
trackpoint,Monday Morning Walk,1,38.551297,-78.312891,973.6,2026-04-20T15:09:45.000Z
trackpoint,Monday Morning Walk,1,38.55128,-78.312922,973.6,2026-04-20T15:09:50.000Z
trackpoint,Monday Morning Walk,1,38.551278,-78.312942,973.9,2026-04-20T15:09:55.000Z
trackpoint,Monday Morning Walk,1,38.551283,-78.312954,974.9,2026-04-20T15:10:00.000Z
trackpoint,Monday Morning Walk,1,38.551267,-78.312972,975.5,2026-04-20T15:10:05.000Z
trackpoint,Monday Morning Walk,1,38.551268,-78.312996,976.2,2026-04-20T15:10:10.000Z
trackpoint,Monday Morning Walk,1,38.551262,-78.313021,976.2,2026-04-20T15:10:15.000Z
trackpoint,Monday Morning Walk,1,38.551303,-78.313022,976,2026-04-20T15:10:20.000Z
trackpoint,Monday Morning Walk,1,38.551307,-78.313011,976.4,2026-04-20T15:10:25.000Z
trackpoint,Monday Morning Walk,1,38.551302,-78.313014,976.8,2026-04-20T15:10:30.000Z
trackpoint,Monday Morning Walk,1,38.551268,-78.313032,977.4,2026-04-20T15:10:35.000Z
trackpoint,Monday Morning Walk,1,38.551283,-78.313051,978.3,2026-04-20T15:10:41.000Z
trackpoint,Monday Morning Walk,1,38.551288,-78.313071,978.6,2026-04-20T15:10:46.000Z
trackpoint,Monday Morning Walk,1,38.551285,-78.313072,978.9,2026-04-20T15:10:51.000Z
trackpoint,Monday Morning Walk,1,38.55129,-78.313071,979,2026-04-20T15:10:56.000Z
trackpoint,Monday Morning Walk,1,38.551292,-78.313084,979.1,2026-04-20T15:11:01.000Z
trackpoint,Monday Morning Walk,1,38.551297,-78.313107,979.4,2026-04-20T15:11:06.000Z
trackpoint,Monday Morning Walk,1,38.55133,-78.313127,979.6,2026-04-20T15:11:11.000Z
trackpoint,Monday Morning Walk,1,38.551372,-78.313117,980,2026-04-20T15:11:16.000Z
trackpoint,Monday Morning Walk,1,38.551395,-78.313154,980.3,2026-04-20T15:11:21.000Z
trackpoint,Monday Morning Walk,1,38.551423,-78.313142,980.8,2026-04-20T15:11:26.000Z
trackpoint,Monday Morning Walk,1,38.551445,-78.313166,981.3,2026-04-20T15:11:31.000Z
trackpoint,Monday Morning Walk,1,38.551448,-78.313246,981.6,2026-04-20T15:11:36.000Z
trackpoint,Monday Morning Walk,1,38.551447,-78.313316,981.1,2026-04-20T15:11:41.000Z
trackpoint,Monday Morning Walk,1,38.551437,-78.313372,981,2026-04-20T15:11:47.000Z
trackpoint,Monday Morning Walk,1,38.551412,-78.313406,980.7,2026-04-20T15:11:52.000Z
trackpoint,Monday Morning Walk,1,38.551415,-78.313439,980.9,2026-04-20T15:11:57.000Z
trackpoint,Monday Morning Walk,1,38.5514,-78.313481,981.1,2026-04-20T15:12:02.000Z
trackpoint,Monday Morning Walk,1,38.551405,-78.313519,981.4,2026-04-20T15:12:07.000Z
trackpoint,Monday Morning Walk,1,38.551403,-78.313539,981.9,2026-04-20T15:12:12.000Z
trackpoint,Monday Morning Walk,1,38.551385,-78.313541,982.9,2026-04-20T15:12:17.000Z
trackpoint,Monday Morning Walk,1,38.551368,-78.313519,984.1,2026-04-20T15:12:22.000Z
trackpoint,Monday Morning Walk,1,38.551367,-78.313522,984.5,2026-04-20T15:12:27.000Z
trackpoint,Monday Morning Walk,1,38.551372,-78.313511,985.5,2026-04-20T15:12:32.000Z
trackpoint,Monday Morning Walk,1,38.55136,-78.313574,986.8,2026-04-20T15:12:37.000Z
trackpoint,Monday Morning Walk,1,38.551357,-78.313596,987.2,2026-04-20T15:12:43.000Z
trackpoint,Monday Morning Walk,1,38.551365,-78.313559,987.9,2026-04-20T15:12:48.000Z
trackpoint,Monday Morning Walk,1,38.551365,-78.313564,988.1,2026-04-20T15:12:53.000Z
trackpoint,Monday Morning Walk,1,38.551358,-78.313549,988.3,2026-04-20T15:12:58.000Z
trackpoint,Monday Morning Walk,1,38.551365,-78.313551,988.2,2026-04-20T15:13:03.000Z
trackpoint,Monday Morning Walk,1,38.551365,-78.313544,988.1,2026-04-20T15:13:08.000Z
trackpoint,Monday Morning Walk,1,38.551378,-78.313564,987.6,2026-04-20T15:13:13.000Z
trackpoint,Monday Morning Walk,1,38.551383,-78.313566,986.6,2026-04-20T15:13:18.000Z
trackpoint,Monday Morning Walk,1,38.551388,-78.313572,986.4,2026-04-20T15:13:23.000Z
trackpoint,Monday Morning Walk,1,38.551383,-78.313592,986,2026-04-20T15:13:28.000Z
trackpoint,Monday Morning Walk,1,38.551383,-78.313599,985.9,2026-04-20T15:13:33.000Z
trackpoint,Monday Morning Walk,1,38.551393,-78.313606,986,2026-04-20T15:13:38.000Z
trackpoint,Monday Morning Walk,1,38.551397,-78.313599,986,2026-04-20T15:13:43.000Z
trackpoint,Monday Morning Walk,1,38.551385,-78.313591,986.1,2026-04-20T15:13:49.000Z
trackpoint,Monday Morning Walk,1,38.551385,-78.313582,986.2,2026-04-20T15:13:54.000Z
trackpoint,Monday Morning Walk,1,38.551387,-78.313592,985.9,2026-04-20T15:13:59.000Z
trackpoint,Monday Morning Walk,1,38.551392,-78.313601,986,2026-04-20T15:14:04.000Z
trackpoint,Monday Morning Walk,1,38.551383,-78.313611,985.8,2026-04-20T15:14:09.000Z
trackpoint,Monday Morning Walk,1,38.551378,-78.313611,985.5,2026-04-20T15:14:14.000Z
trackpoint,Monday Morning Walk,1,38.551397,-78.313612,985.4,2026-04-20T15:14:19.000Z
trackpoint,Monday Morning Walk,1,38.551418,-78.313624,985.3,2026-04-20T15:14:24.000Z
trackpoint,Monday Morning Walk,1,38.551422,-78.313634,985.2,2026-04-20T15:14:29.000Z
trackpoint,Monday Morning Walk,1,38.551458,-78.313682,984.8,2026-04-20T15:14:34.000Z
trackpoint,Monday Morning Walk,1,38.551473,-78.313701,985,2026-04-20T15:14:39.000Z
trackpoint,Monday Morning Walk,1,38.551498,-78.313746,985.8,2026-04-20T15:14:45.000Z
trackpoint,Monday Morning Walk,1,38.551517,-78.313772,986.3,2026-04-20T15:14:50.000Z
trackpoint,Monday Morning Walk,1,38.55155,-78.313792,987.1,2026-04-20T15:14:55.000Z
trackpoint,Monday Morning Walk,1,38.55157,-78.313807,987.4,2026-04-20T15:15:00.000Z
trackpoint,Monday Morning Walk,1,38.55158,-78.313834,987.6,2026-04-20T15:15:05.000Z
trackpoint,Monday Morning Walk,1,38.551592,-78.313859,988.5,2026-04-20T15:15:10.000Z
trackpoint,Monday Morning Walk,1,38.55158,-78.313899,988.9,2026-04-20T15:15:15.000Z
trackpoint,Monday Morning Walk,1,38.551575,-78.313952,988.2,2026-04-20T15:15:20.000Z
trackpoint,Monday Morning Walk,1,38.551552,-78.313969,988.4,2026-04-20T15:15:25.000Z
trackpoint,Monday Morning Walk,1,38.55157,-78.314004,988.4,2026-04-20T15:15:30.000Z
trackpoint,Monday Morning Walk,1,38.551573,-78.314034,988.3,2026-04-20T15:15:35.000Z
trackpoint,Monday Morning Walk,1,38.551595,-78.314044,988.6,2026-04-20T15:15:40.000Z
trackpoint,Monday Morning Walk,1,38.551613,-78.314061,989.3,2026-04-20T15:15:45.000Z
trackpoint,Monday Morning Walk,1,38.551635,-78.314092,990.2,2026-04-20T15:15:51.000Z
trackpoint,Monday Morning Walk,1,38.551657,-78.314134,990.9,2026-04-20T15:15:56.000Z
trackpoint,Monday Morning Walk,1,38.55168,-78.314172,991.4,2026-04-20T15:16:01.000Z
trackpoint,Monday Morning Walk,1,38.55168,-78.314202,991.9,2026-04-20T15:16:06.000Z
trackpoint,Monday Morning Walk,1,38.551698,-78.314254,992.4,2026-04-20T15:16:11.000Z
trackpoint,Monday Morning Walk,1,38.55172,-78.314302,993.2,2026-04-20T15:16:16.000Z
trackpoint,Monday Morning Walk,1,38.551717,-78.314349,993.8,2026-04-20T15:16:21.000Z
trackpoint,Monday Morning Walk,1,38.551707,-78.314394,994.3,2026-04-20T15:16:26.000Z
trackpoint,Monday Morning Walk,1,38.551703,-78.314424,994.7,2026-04-20T15:16:31.000Z
trackpoint,Monday Morning Walk,1,38.551697,-78.314439,994.9,2026-04-20T15:16:36.000Z
trackpoint,Monday Morning Walk,1,38.551672,-78.314447,995,2026-04-20T15:16:41.000Z
trackpoint,Monday Morning Walk,1,38.551653,-78.314466,995.2,2026-04-20T15:16:47.000Z
trackpoint,Monday Morning Walk,1,38.551647,-78.314471,995.2,2026-04-20T15:16:52.000Z
trackpoint,Monday Morning Walk,1,38.551647,-78.314477,995.2,2026-04-20T15:16:57.000Z
trackpoint,Monday Morning Walk,1,38.551645,-78.314489,995.2,2026-04-20T15:17:02.000Z
trackpoint,Monday Morning Walk,1,38.551642,-78.314486,995.2,2026-04-20T15:17:07.000Z
trackpoint,Monday Morning Walk,1,38.551645,-78.314496,995.4,2026-04-20T15:17:12.000Z
trackpoint,Monday Morning Walk,1,38.551637,-78.314504,995.4,2026-04-20T15:17:17.000Z
trackpoint,Monday Morning Walk,1,38.551637,-78.314504,995.3,2026-04-20T15:17:22.000Z
trackpoint,Monday Morning Walk,1,38.551635,-78.314501,995.4,2026-04-20T15:17:27.000Z
trackpoint,Monday Morning Walk,1,38.551643,-78.314529,995.2,2026-04-20T15:17:32.000Z
trackpoint,Monday Morning Walk,1,38.551627,-78.314544,995.1,2026-04-20T15:17:37.000Z
trackpoint,Monday Morning Walk,1,38.55163,-78.314551,995.3,2026-04-20T15:17:42.000Z
trackpoint,Monday Morning Walk,1,38.551642,-78.314581,995.5,2026-04-20T15:17:47.000Z
trackpoint,Monday Morning Walk,1,38.551663,-78.314607,995.7,2026-04-20T15:17:53.000Z
trackpoint,Monday Morning Walk,1,38.551675,-78.314626,996.1,2026-04-20T15:17:58.000Z
trackpoint,Monday Morning Walk,1,38.551675,-78.314657,996.3,2026-04-20T15:18:03.000Z
trackpoint,Monday Morning Walk,1,38.551695,-78.314681,996.4,2026-04-20T15:18:08.000Z
trackpoint,Monday Morning Walk,1,38.55171,-78.314679,996.3,2026-04-20T15:18:13.000Z
trackpoint,Monday Morning Walk,1,38.55172,-78.314717,996.9,2026-04-20T15:18:18.000Z
trackpoint,Monday Morning Walk,1,38.551717,-78.314749,998.4,2026-04-20T15:18:23.000Z
trackpoint,Monday Morning Walk,1,38.551693,-78.314784,999.2,2026-04-20T15:18:28.000Z
trackpoint,Monday Morning Walk,1,38.55167,-78.314827,1000.4,2026-04-20T15:18:33.000Z
trackpoint,Monday Morning Walk,1,38.551642,-78.314867,1000.4,2026-04-20T15:18:38.000Z
trackpoint,Monday Morning Walk,1,38.551635,-78.314876,1000.3,2026-04-20T15:18:43.000Z
trackpoint,Monday Morning Walk,1,38.551627,-78.314877,999.4,2026-04-20T15:18:49.000Z
trackpoint,Monday Morning Walk,1,38.551622,-78.314874,999.3,2026-04-20T15:18:54.000Z
trackpoint,Monday Morning Walk,1,38.55162,-78.314872,999.4,2026-04-20T15:18:59.000Z
trackpoint,Monday Morning Walk,1,38.551617,-78.314871,999.4,2026-04-20T15:19:04.000Z
trackpoint,Monday Morning Walk,1,38.551617,-78.314877,999.4,2026-04-20T15:19:09.000Z
trackpoint,Monday Morning Walk,1,38.551613,-78.314874,999.4,2026-04-20T15:19:14.000Z
trackpoint,Monday Morning Walk,1,38.55162,-78.314879,999.4,2026-04-20T15:19:19.000Z
trackpoint,Monday Morning Walk,1,38.55162,-78.314896,999.2,2026-04-20T15:19:24.000Z
trackpoint,Monday Morning Walk,1,38.551618,-78.314902,999.2,2026-04-20T15:19:29.000Z
trackpoint,Monday Morning Walk,1,38.551613,-78.314906,999.2,2026-04-20T15:19:34.000Z
trackpoint,Monday Morning Walk,1,38.55162,-78.314912,999.1,2026-04-20T15:19:39.000Z
trackpoint,Monday Morning Walk,1,38.551622,-78.314916,999.2,2026-04-20T15:19:44.000Z
trackpoint,Monday Morning Walk,1,38.55162,-78.314916,999.3,2026-04-20T15:19:49.000Z
trackpoint,Monday Morning Walk,1,38.551622,-78.314917,999.5,2026-04-20T15:19:55.000Z
trackpoint,Monday Morning Walk,1,38.551623,-78.314917,999.5,2026-04-20T15:20:00.000Z
trackpoint,Monday Morning Walk,1,38.55162,-78.314917,999.6,2026-04-20T15:20:05.000Z
trackpoint,Monday Morning Walk,1,38.551612,-78.314907,999.6,2026-04-20T15:20:10.000Z
trackpoint,Monday Morning Walk,1,38.55161,-78.314904,999.6,2026-04-20T15:20:15.000Z
trackpoint,Monday Morning Walk,1,38.551612,-78.314907,999.6,2026-04-20T15:20:20.000Z
trackpoint,Monday Morning Walk,1,38.551615,-78.314907,999.6,2026-04-20T15:20:25.000Z
trackpoint,Monday Morning Walk,1,38.551608,-78.314909,999.6,2026-04-20T15:20:30.000Z
trackpoint,Monday Morning Walk,1,38.551608,-78.314912,999.6,2026-04-20T15:20:35.000Z
trackpoint,Monday Morning Walk,1,38.551612,-78.314912,999.6,2026-04-20T15:20:40.000Z
trackpoint,Monday Morning Walk,1,38.551608,-78.314909,999.7,2026-04-20T15:20:46.000Z
trackpoint,Monday Morning Walk,1,38.551613,-78.314914,999.7,2026-04-20T15:20:52.000Z
trackpoint,Monday Morning Walk,1,38.551617,-78.314914,999.7,2026-04-20T15:20:57.000Z
trackpoint,Monday Morning Walk,1,38.551622,-78.314902,999.6,2026-04-20T15:21:02.000Z
trackpoint,Monday Morning Walk,1,38.55162,-78.314904,999.6,2026-04-20T15:21:07.000Z
trackpoint,Monday Morning Walk,1,38.551617,-78.314909,999.6,2026-04-20T15:21:12.000Z
trackpoint,Monday Morning Walk,1,38.551613,-78.314899,999.6,2026-04-20T15:21:17.000Z
trackpoint,Monday Morning Walk,1,38.55161,-78.314902,999.5,2026-04-20T15:21:22.000Z
trackpoint,Monday Morning Walk,1,38.551618,-78.314926,999.1,2026-04-20T15:21:27.000Z
trackpoint,Monday Morning Walk,1,38.55163,-78.314917,998.8,2026-04-20T15:21:32.000Z
trackpoint,Monday Morning Walk,1,38.55164,-78.314914,998.6,2026-04-20T15:21:37.000Z
trackpoint,Monday Morning Walk,1,38.551635,-78.314909,998.6,2026-04-20T15:21:42.000Z
trackpoint,Monday Morning Walk,1,38.551637,-78.314912,998.5,2026-04-20T15:21:48.000Z
trackpoint,Monday Morning Walk,1,38.551638,-78.314914,998.5,2026-04-20T15:21:53.000Z
trackpoint,Monday Morning Walk,1,38.551633,-78.314914,998.5,2026-04-20T15:21:58.000Z
trackpoint,Monday Morning Walk,1,38.55163,-78.314916,998.4,2026-04-20T15:22:03.000Z
trackpoint,Monday Morning Walk,1,38.55163,-78.314912,998.4,2026-04-20T15:22:08.000Z
trackpoint,Monday Morning Walk,1,38.551633,-78.314916,998.4,2026-04-20T15:22:13.000Z
trackpoint,Monday Morning Walk,1,38.551628,-78.314916,998.4,2026-04-20T15:22:18.000Z
trackpoint,Monday Morning Walk,1,38.551627,-78.314912,998.3,2026-04-20T15:22:23.000Z
trackpoint,Monday Morning Walk,1,38.551627,-78.314892,998.3,2026-04-20T15:22:28.000Z
trackpoint,Monday Morning Walk,1,38.551625,-78.314887,998.3,2026-04-20T15:22:33.000Z
trackpoint,Monday Morning Walk,1,38.551623,-78.314887,998.4,2026-04-20T15:22:38.000Z
trackpoint,Monday Morning Walk,1,38.55162,-78.314889,998.4,2026-04-20T15:22:43.000Z
trackpoint,Monday Morning Walk,1,38.55162,-78.314892,998.4,2026-04-20T15:22:49.000Z
trackpoint,Monday Morning Walk,1,38.551623,-78.314894,998.5,2026-04-20T15:22:54.000Z
trackpoint,Monday Morning Walk,1,38.551623,-78.314899,998.4,2026-04-20T15:22:59.000Z
trackpoint,Monday Morning Walk,1,38.551622,-78.314904,998.5,2026-04-20T15:23:04.000Z
trackpoint,Monday Morning Walk,1,38.551605,-78.314912,998.3,2026-04-20T15:23:09.000Z
trackpoint,Monday Morning Walk,1,38.551605,-78.314911,998.3,2026-04-20T15:23:14.000Z
trackpoint,Monday Morning Walk,1,38.551603,-78.314907,998.4,2026-04-20T15:23:19.000Z
trackpoint,Monday Morning Walk,1,38.551622,-78.314871,998.6,2026-04-20T15:23:24.000Z
trackpoint,Monday Morning Walk,1,38.551657,-78.314834,998.4,2026-04-20T15:23:29.000Z
trackpoint,Monday Morning Walk,1,38.55168,-78.314826,998.2,2026-04-20T15:23:34.000Z
trackpoint,Monday Morning Walk,1,38.55169,-78.314799,998.2,2026-04-20T15:23:39.000Z
trackpoint,Monday Morning Walk,1,38.551695,-78.314777,998.4,2026-04-20T15:23:44.000Z
trackpoint,Monday Morning Walk,1,38.551715,-78.314749,998.6,2026-04-20T15:23:50.000Z
trackpoint,Monday Morning Walk,1,38.55173,-78.314764,998.7,2026-04-20T15:23:55.000Z
trackpoint,Monday Morning Walk,1,38.55174,-78.314789,998.7,2026-04-20T15:24:00.000Z
trackpoint,Monday Morning Walk,1,38.551743,-78.314791,998.8,2026-04-20T15:24:05.000Z
trackpoint,Monday Morning Walk,1,38.551755,-78.314762,999,2026-04-20T15:24:10.000Z
trackpoint,Monday Morning Walk,1,38.551785,-78.314736,999,2026-04-20T15:24:15.000Z
trackpoint,Monday Morning Walk,1,38.551783,-78.314734,999.2,2026-04-20T15:24:20.000Z
trackpoint,Monday Morning Walk,1,38.551782,-78.314729,999.4,2026-04-20T15:24:25.000Z
trackpoint,Monday Morning Walk,1,38.551787,-78.314726,999.8,2026-04-20T15:24:30.000Z
trackpoint,Monday Morning Walk,1,38.551788,-78.314702,999.9,2026-04-20T15:24:35.000Z
trackpoint,Monday Morning Walk,1,38.551795,-78.314711,999.6,2026-04-20T15:24:40.000Z
trackpoint,Monday Morning Walk,1,38.551797,-78.314757,999.3,2026-04-20T15:24:45.000Z
trackpoint,Monday Morning Walk,1,38.551818,-78.314786,1000.7,2026-04-20T15:24:51.000Z
trackpoint,Monday Morning Walk,1,38.551827,-78.314801,1001.8,2026-04-20T15:24:56.000Z
trackpoint,Monday Morning Walk,1,38.55184,-78.314806,1002.2,2026-04-20T15:25:01.000Z
trackpoint,Monday Morning Walk,1,38.551858,-78.314822,1002.4,2026-04-20T15:25:06.000Z
trackpoint,Monday Morning Walk,1,38.551873,-78.314826,1002.7,2026-04-20T15:25:11.000Z
trackpoint,Monday Morning Walk,1,38.551872,-78.314819,1003,2026-04-20T15:25:16.000Z
trackpoint,Monday Morning Walk,1,38.551872,-78.314814,1002.9,2026-04-20T15:25:21.000Z
trackpoint,Monday Morning Walk,1,38.55187,-78.314812,1002.9,2026-04-20T15:25:26.000Z
trackpoint,Monday Morning Walk,1,38.55187,-78.314824,1003.1,2026-04-20T15:25:31.000Z
trackpoint,Monday Morning Walk,1,38.551877,-78.314831,1003.3,2026-04-20T15:25:36.000Z
trackpoint,Monday Morning Walk,1,38.551878,-78.314832,1003.6,2026-04-20T15:25:41.000Z
trackpoint,Monday Morning Walk,1,38.55188,-78.314829,1003.7,2026-04-20T15:25:46.000Z
trackpoint,Monday Morning Walk,1,38.55188,-78.314844,1003.6,2026-04-20T15:25:52.000Z
trackpoint,Monday Morning Walk,1,38.551845,-78.314862,1003.4,2026-04-20T15:25:57.000Z
trackpoint,Monday Morning Walk,1,38.55183,-78.314856,1003.1,2026-04-20T15:26:02.000Z
trackpoint,Monday Morning Walk,1,38.551823,-78.314844,1002.8,2026-04-20T15:26:07.000Z
trackpoint,Monday Morning Walk,1,38.551815,-78.314816,1002.6,2026-04-20T15:26:12.000Z
trackpoint,Monday Morning Walk,1,38.551803,-78.314764,1002.5,2026-04-20T15:26:17.000Z
trackpoint,Monday Morning Walk,1,38.551782,-78.314751,1002.4,2026-04-20T15:26:22.000Z
trackpoint,Monday Morning Walk,1,38.551767,-78.314759,1001.8,2026-04-20T15:26:27.000Z
trackpoint,Monday Morning Walk,1,38.551757,-78.314736,1001.6,2026-04-20T15:26:32.000Z
trackpoint,Monday Morning Walk,1,38.551742,-78.314716,1001.7,2026-04-20T15:26:37.000Z
trackpoint,Monday Morning Walk,1,38.551713,-78.314662,1001.9,2026-04-20T15:26:42.000Z
trackpoint,Monday Morning Walk,1,38.55169,-78.314656,1001.4,2026-04-20T15:26:47.000Z
trackpoint,Monday Morning Walk,1,38.551697,-78.314644,1001.5,2026-04-20T15:26:53.000Z
trackpoint,Monday Morning Walk,1,38.551688,-78.314616,1001.4,2026-04-20T15:26:58.000Z
trackpoint,Monday Morning Walk,1,38.551658,-78.314592,1001.2,2026-04-20T15:27:03.000Z
trackpoint,Monday Morning Walk,1,38.551623,-78.314581,1001.2,2026-04-20T15:27:08.000Z
trackpoint,Monday Morning Walk,1,38.551598,-78.314591,1001.2,2026-04-20T15:27:13.000Z
trackpoint,Monday Morning Walk,1,38.55158,-78.314596,1001.1,2026-04-20T15:27:18.000Z
trackpoint,Monday Morning Walk,1,38.551568,-78.314584,1001,2026-04-20T15:27:23.000Z
trackpoint,Monday Morning Walk,1,38.551538,-78.314576,1001,2026-04-20T15:27:28.000Z
trackpoint,Monday Morning Walk,1,38.551502,-78.314571,1001.1,2026-04-20T15:27:33.000Z
trackpoint,Monday Morning Walk,1,38.551483,-78.314576,1000.9,2026-04-20T15:27:38.000Z
trackpoint,Monday Morning Walk,1,38.551457,-78.314577,1000.9,2026-04-20T15:27:43.000Z
trackpoint,Monday Morning Walk,1,38.551427,-78.314597,1001.2,2026-04-20T15:27:48.000Z
trackpoint,Monday Morning Walk,1,38.551403,-78.314634,1001.3,2026-04-20T15:27:54.000Z
trackpoint,Monday Morning Walk,1,38.55139,-78.314686,1001.6,2026-04-20T15:27:59.000Z
trackpoint,Monday Morning Walk,1,38.55137,-78.314702,1001.5,2026-04-20T15:28:04.000Z
trackpoint,Monday Morning Walk,1,38.551353,-78.314716,1001,2026-04-20T15:28:09.000Z
trackpoint,Monday Morning Walk,1,38.551342,-78.314736,1001,2026-04-20T15:28:14.000Z
trackpoint,Monday Morning Walk,1,38.551337,-78.314767,1000.5,2026-04-20T15:28:19.000Z
trackpoint,Monday Morning Walk,1,38.551348,-78.314799,999.9,2026-04-20T15:28:24.000Z
trackpoint,Monday Morning Walk,1,38.55136,-78.314841,999.4,2026-04-20T15:28:29.000Z
trackpoint,Monday Morning Walk,1,38.551355,-78.314856,999.2,2026-04-20T15:28:34.000Z
trackpoint,Monday Morning Walk,1,38.551347,-78.314856,999.1,2026-04-20T15:28:39.000Z
trackpoint,Monday Morning Walk,1,38.551343,-78.314876,999.4,2026-04-20T15:28:44.000Z
trackpoint,Monday Morning Walk,1,38.55133,-78.314912,999.2,2026-04-20T15:28:49.000Z
trackpoint,Monday Morning Walk,1,38.551325,-78.314954,999,2026-04-20T15:28:55.000Z
trackpoint,Monday Morning Walk,1,38.551313,-78.315031,998,2026-04-20T15:29:00.000Z
trackpoint,Monday Morning Walk,1,38.551288,-78.315102,998.1,2026-04-20T15:29:05.000Z
trackpoint,Monday Morning Walk,1,38.551277,-78.315164,997.7,2026-04-20T15:29:10.000Z
trackpoint,Monday Morning Walk,1,38.551245,-78.315216,997.6,2026-04-20T15:29:15.000Z
trackpoint,Monday Morning Walk,1,38.551252,-78.315254,998.5,2026-04-20T15:29:20.000Z
trackpoint,Monday Morning Walk,1,38.551253,-78.315274,998.5,2026-04-20T15:29:25.000Z
trackpoint,Monday Morning Walk,1,38.551267,-78.315326,998.9,2026-04-20T15:29:30.000Z
trackpoint,Monday Morning Walk,1,38.55129,-78.315381,999.3,2026-04-20T15:29:35.000Z
trackpoint,Monday Morning Walk,1,38.551305,-78.315437,999.2,2026-04-20T15:29:40.000Z
trackpoint,Monday Morning Walk,1,38.551333,-78.315477,999.2,2026-04-20T15:29:45.000Z
trackpoint,Monday Morning Walk,1,38.551352,-78.315509,999,2026-04-20T15:29:50.000Z
trackpoint,Monday Morning Walk,1,38.551362,-78.315496,998.6,2026-04-20T15:29:56.000Z
trackpoint,Monday Morning Walk,1,38.55136,-78.315519,998.6,2026-04-20T15:30:01.000Z
trackpoint,Monday Morning Walk,1,38.551388,-78.315517,998.7,2026-04-20T15:30:06.000Z
trackpoint,Monday Morning Walk,1,38.551388,-78.315517,998.7,2026-04-20T15:30:11.000Z
trackpoint,Monday Morning Walk,1,38.551405,-78.315519,998.3,2026-04-20T15:30:16.000Z
trackpoint,Monday Morning Walk,1,38.551415,-78.315574,998.2,2026-04-20T15:30:21.000Z
trackpoint,Monday Morning Walk,1,38.551433,-78.315602,997.7,2026-04-20T15:30:26.000Z
trackpoint,Monday Morning Walk,1,38.551442,-78.315634,997.5,2026-04-20T15:30:31.000Z
trackpoint,Monday Morning Walk,1,38.551435,-78.315672,997.5,2026-04-20T15:30:36.000Z
trackpoint,Monday Morning Walk,1,38.55144,-78.315737,997.3,2026-04-20T15:30:41.000Z
trackpoint,Monday Morning Walk,1,38.551458,-78.315779,997,2026-04-20T15:30:46.000Z
trackpoint,Monday Morning Walk,1,38.55146,-78.315831,996.6,2026-04-20T15:30:52.000Z
trackpoint,Monday Morning Walk,1,38.551433,-78.315869,996.4,2026-04-20T15:30:58.000Z
trackpoint,Monday Morning Walk,1,38.551453,-78.315876,996.3,2026-04-20T15:31:03.000Z
trackpoint,Monday Morning Walk,1,38.55142,-78.315884,996.4,2026-04-20T15:31:08.000Z
trackpoint,Monday Morning Walk,1,38.551402,-78.315917,995.9,2026-04-20T15:31:13.000Z
trackpoint,Monday Morning Walk,1,38.5514,-78.315961,995.5,2026-04-20T15:31:18.000Z
trackpoint,Monday Morning Walk,1,38.551378,-78.316012,994.7,2026-04-20T15:31:23.000Z
trackpoint,Monday Morning Walk,1,38.551368,-78.316064,992.8,2026-04-20T15:31:28.000Z
trackpoint,Monday Morning Walk,1,38.55134,-78.316077,992.3,2026-04-20T15:31:33.000Z
trackpoint,Monday Morning Walk,1,38.551292,-78.316086,991.7,2026-04-20T15:31:38.000Z
trackpoint,Monday Morning Walk,1,38.55126,-78.316106,991.9,2026-04-20T15:31:43.000Z
trackpoint,Monday Morning Walk,1,38.551235,-78.316097,992.1,2026-04-20T15:31:48.000Z
trackpoint,Monday Morning Walk,1,38.551225,-78.316091,991.8,2026-04-20T15:31:54.000Z
trackpoint,Monday Morning Walk,1,38.551217,-78.316056,991.2,2026-04-20T15:31:59.000Z
trackpoint,Monday Morning Walk,1,38.551202,-78.316057,991.3,2026-04-20T15:32:04.000Z
trackpoint,Monday Morning Walk,1,38.551155,-78.316057,991.1,2026-04-20T15:32:09.000Z
